id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes,annotation_status,annotator,annotated_at
giftcards_19346,5.0,Purchased for Christmas gifts,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19347,5.0,Sent as Christmas gift to my brother. They love Red Robin,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19348,5.0,Perfect for a present!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19349,5.0,Received very timely. Prefect gift for that special grandson.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1935,5.0,Very gift able,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19350,5.0,Easy and convenient to give as a gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19351,5.0,It was a gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19352,5.0,Availability,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19353,5.0,perfect,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19354,5.0,I had to call to get my $10 as promised.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19355,4.0,Good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19356,5.0,Bought as gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19357,5.0,Bought for gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19358,5.0,Gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19359,5.0,My daughter loved this for her birthday - the box was so pretty,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1936,5.0,Brightly colored and fun way to give a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19360,5.0,Perfect gift for the person that has everything.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19361,4.0,Good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19362,5.0,"Very low sugar spikes when you drink this.  And you can consume another low carb food along with it.  And Still! There will be very low sugar spikes!  I've Always Gotten Great Results, When I've Drank One Of These Shacks. There Great For Losing Weight Also.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19363,5.0,Who doesn't love an Amazon Gift Card especially in this cute pop up  tree box?!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19364,5.0,Good gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19365,5.0,"I used five of these to give as Christmas gifts for my two sons, their wives, and my grandson. Is was a wonderful way to say Merry Christmas x",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19366,5.0,Used as a gift for my son’s birthday.perfect way to gift shop during this pandemic,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19367,5.0,It made a perfect 39th anniversary gift for my son and his wife.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19368,5.0,Excellent,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19369,5.0,Very easy to use,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1937,4.0,"You get a little discount for 100 bucks.  So for 95 you get 100, not a bad deal.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19370,5.0,It came in time for me to send to Texas for a Christmas gift. Very pleased and the receiptant was also happy to get it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19371,5.0,Awesome,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19372,2.0,"Tin arrived with scratches in the paint on the edges and front. There is a window in the lower side, as delivered it shows the boring fine print on the back of the card. If you reverse the card so the &#34;HO!HO!HO!&#34; text shows through the window, much more interesting but window is positioned so that the HOHOHO is cut off no matter which way you turn the card.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19373,5.0,Love $% added for purchasing a reload,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19374,5.0,"Christmas gift, nice tin.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19375,5.0,Nice.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19376,5.0,"Nice box, good card.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19377,4.0,"Like shopping Kohl's, mostly on line. But have to go to a store to activate...bummer!!!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19378,5.0,It looks good! And is a perfect gift to use Amazon.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19379,5.0,"When people ask me what I want for Christmas or my birthday, I'll always answer: ""An amazon giftcard!""  I use it to buy books on my kindle that perhaps I'd hesitate buying because I don't have the money, or I have the book but want to download it into my kindle to read when I travel so I don't lug around heavy books.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1938,5.0,all well,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19380,5.0,It's a gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19381,1.0,Does not show the amount of the gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19382,5.0,Liked it . It was easy enough for me to use and it didn’t take long for the money to transfer. Short and sweet the way I like things to work out.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19383,5.0,"What can I say , you load your money on your Amazon card . Simple ,ok",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19384,5.0,An Amazon gift card to buy more Amazon stuff...how could one not like this.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19385,5.0,Used as a stocking stuffer for a young child.  Would like to have a lower denomination available!  $25. vs $50 min.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19386,5.0,Everyone likes these for a Stocking gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19387,5.0,"As advertised, prompt arrival, makes for a great stocking stuffer.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19388,5.0,"As advertised, prompt arrival, makes for a great stocking stuffer.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19389,5.0,"As advertised, prompt arrival, makes for a great stocking stuffer.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1939,5.0,Love the design,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19390,5.0,"As advertised, prompt arrival, makes for a great stocking stuffer..",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19391,5.0,Easy reload for any amount you desire with instant balance results.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19392,5.0,Good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19393,5.0,Good way to add money.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19394,5.0,It's a handy way to get the new books I want for my Kindle without having to dig out my credit card. Just click and buy all in just a few seconds. Just  a really handy tool.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19395,5.0,Easy to use,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19396,5.0,It's an Amazon gift card for goodness sake!  Who wouldn't rate Five stars?  It fits perfectly! One size fits all! Comes wearing a fabulous holiday dress.  Our employees loved them except for the negative guy in Operations.  He complained.  We fired him.  Ho! Ho! Ho!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19397,5.0,"Instead of cash we thought this be batter for our granddaughter, since she has no concept of money lol",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19398,5.0,Convenience and enjoyed by all,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19399,5.0,"it worked, as did the bonus.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_194,5.0,I bought this gift card during prime day.  Great value.  Came in very handy and will definitely buy more.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1940,5.0,Loaded and ready to go.  I will definitely buy more gift cards through Amazon.  Very easy process and no running around to stores and restaurants to purchase.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19400,5.0,It worked!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19401,5.0,Great gift for the Harley lover.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19402,5.0,Prompt delivery of Baby gap gift card from Amazon. This gift card creates a nice opportunity for new parents to shop remotely and safely  while we are still in the pandemic.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19403,1.0,bought for a gift as a new a Arbys was to open in our  area . tried to use three times as it finally opened for business and the card wont work. now it say.  s no returns  DoNT  but these gift cards !!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19404,5.0,Cute little birthday gift card holder.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19405,5.0,The reload feature was very simple and quick to use.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19406,5.0,"Amazon made it easy on the website. Not only that, I received them as per the site promised.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19407,5.0,Food is outstanding. The only negative thing that I notice was that it was awfully cramped.  I will say that you may have long wait but the food is excellent and worth waiting for.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19408,4.0,What I expected...,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19409,5.0,Worked nicely along with the reward,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1941,5.0,I love functional gifts and this has been my favorite.  My niece thought it was neat and so did I.  It came in a ridiculously large envelop and the first one came with a crack in it but Amazon was awesome and sent one immediately the same day I reported it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19410,5.0,Giftable. Fast delivery. Use at Amazon for vast array of merchandise.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19411,5.0,"Our family does a good deal of online shopping, a lot of it here on Amazon. They usually look forward to receiving gift cards from me at Christmas so they can pick and choose their own gifts.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19412,5.0,You cannot go wrong getting gift cards from AMAZON for yourself or for a gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19413,5.0,"Great gift, super fast delivery.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19414,5.0,love it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19415,5.0,I always buy Amazon gift cards,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19416,5.0,"Got it right away, was  a nice gift",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19417,5.0,Didn’t like the fact that on the cards I didn’t know the value.  1 out of 4 had the total value on the card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19418,5.0,love it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19419,5.0,All seemed to like therm,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1942,5.0,It was well-received by our graduate!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19420,5.0,grand kids love them,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19421,5.0,My grandson liked them,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19422,5.0,Grand kids love them,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19423,5.0,great xmas gift and came quickly,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19424,5.0,My granddaughter loved the money gift and the cute cupcake tin!! Very pleased!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19425,5.0,Fast shipping & item arrive safely.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19426,5.0,Fast shipping & item arrive safely.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19427,5.0,gifted,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19428,5.0,Cute idea for the Amazon gift card and reusable which I love that idea shipping was fast safe and secure,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19429,5.0,A great gift for anyone!  Who couldn't use an Amazon gift card!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1943,4.0,A gift for my family in Colorado to see Star Wars!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19430,5.0,The actual size of the snowman gift card holder is larger than it looks online.  I was happy about that.  it is cute and very good quality.  My grandson liked it and the Amazon gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19431,5.0,Very nice gift box.  I put it in a small gift bag and it was perfect. I appreciate that Amazon offers these decorative boxes and they are free!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19432,1.0,"The card was for my nephew, but when he received it, there was no message and no indication of who sent it. I finally called because I had not gotten a thank you acknowledgement.  Now I’m hesitant to buy any more!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19433,5.0,"Once you get the hang of it, it is pretty simple to re-load money onto an Amazon Gift Card.  What more can you say....",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19434,5.0,It was pretty easy to do.....once you've found where to go on the Amazon site to do this.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19435,5.0,Arrived fast for the holidays.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19436,5.0,quick to use,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19437,4.0,was a little confussing,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19438,5.0,This was easy to order without going out to purchase.  Granddaughter really liked it.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19439,5.0,Everyone loves Visas! Gives you freedom to go purchase any where!! Yes the fee stinks- but better than having to pay for gift wrap etc! Right?!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1944,1.0,"i've tried over 10x now for it to say ""could not process"" and ""order cancelled"" more than 10x. i tried a few diff ways. asked customer service, they just told to me to do what i already did.<br />i checked my visa card 3x too, it says there is a balance on it.<br />if we could do two payment methods on one order i could just do that instead of needed a gift card from amazon.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19440,5.0,Best gift card EVER!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19441,5.0,"Adorable container,useful",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19442,1.0,Bought by someone who hacked my account. Completely taken care of by Amazon.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19443,5.0,I bought this so my mother could buy other things with it.  Magic.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19444,5.0,"Purchased this to give to my grandchildren at Christmas. They were able to redeem them just fine at the store and they each got to pick out what they wanted instead of this granny trying to select clothing for three teenagers. That would have been interesting, not! The cards went over great and made my shopping chore easier. The icing on the cake was getting these during Amazon's Christmas sales promotions and not paying $45 for them. Win!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19445,5.0,The perfect gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19446,5.0,"Unlike Walmart, Amazon doesn't permit using two or more credit/debit cards for a purchase. To work around this limitation I reloaded my Gift Card with the other card(s) and completed the purchase using the gift card and a debit card. Amazon take note.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19447,5.0,What's to comment on? It is an easy way to get and give gifts. I like the ease with which Amazon makes using them and the fact that they never expire.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19448,4.0,Would have loved a discount,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19449,5.0,I gave each of these to my boys for late Christmas presents and they really enjoyed them,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1945,5.0,"Very cute decorative box, arrived on time",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19450,5.0,I bought this for my daughter for a late Christmas present she loved it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19451,5.0,Very easy,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19452,5.0,Very cute design,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19453,5.0,"Nice fun design, good for gift giving.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19454,5.0,Great deal and great gift idea for the teenager who has everything.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19455,5.0,Great idea...the box made it a little bit of a surprise,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19456,5.0,👍,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19457,5.0,Nice way to present a gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19458,5.0,Sent to a client! They loved the packaging,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19459,1.0,Many more steps now.  Such a pain to use.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1946,5.0,Great value when bought with ebates,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19460,5.0,My Grandson loved the card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19461,5.0,I like to purchase these for gift so people have options,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19462,5.0,I buy these every year,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19463,5.0,Great transaction all the way.  Can use this gift card all over.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19464,5.0,"If u order gift cards early enough, you can get them in cute boxes. Otherwise, you get the black envelope, or an emailed cardboard",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19465,5.0,The fact I didn’t have to buy extra card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19466,5.0,Gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19467,5.0,this is a Christmas gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19468,5.0,this is for someone in my family who has helped me a lot when I need been with her during the time some things bad stressed out  help me relaxed  so much some poeple foreget?,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19469,5.0,"This a gift for a nephew who has been here helping around  our house  and I would like too thank him for being a big help two both of us, and this for birthday & Christmas too",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1947,5.0,"No issues, as advertised.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19470,5.0,Christmas gift for a nephew!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19471,5.0,these are Christmas gift for my nephews!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19472,5.0,this was a Christmas gift !!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19473,5.0,Gift Christmas time,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19474,5.0,How can you go wrong with Detroit Style PIzza?  Jets is great and the gift card worked fine.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19475,2.0,I ordered 4 of these gift cards and one of them came in all crunched up! Sure it is still useable but will not present well and no remedy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19476,5.0,"So easy, so usable!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19477,5.0,"Very ""manly"" card. Perfect for an older grandson!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19478,5.0,Loved the 🎁. Perfect for giving to Grandkids who I don't know what to buy for a gift!!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19479,5.0,Great way to present a gift card!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1948,5.0,Great promotion!  Saved $5.00,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19480,5.0,$25.00 gift card for $20.00 how can you go wrong! Already used so I can confirm they do work!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19481,5.0,Adorable way to present a gift!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19482,5.0,Gave this card to my son for Christmas.  He was pleased!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19483,5.0,Just what I needed.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19484,5.0,Easy way to give a gift & attractive wrap.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19485,5.0,Best Buy birthday present,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19486,5.0,Used for grandson birthday! He was overly excited  to pick his own presents!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19487,5.0,This is a perfect anytime gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19488,1.0,"I have had a $200.00 balance or more in Amazon account so when I wanted something and there was only one left I could buy it fast. Now they came up with this new method of reloading so since I do not like or agree with the new, I will NOT have a balance in Amazon once the last $58.00 is gone. I will pay by credit card only. I will get points Amazon gets naaaaada.<br />So lets recap 2022: Jeff Bezos' has lost $66 billion dollars this year so far, laying off 20,000 employees, unmanning its electronic arm, and made it hard for people like me to give money for them to hold.<br />Lets see what 2023 bring to Amazon.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19489,1.0,"WOULD BE BETTER IF AMAZON GAVE ME THE MONEY BUT IT WAS MY MONEY, THIS A NON RATIONG THING",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1949,5.0,i like that you have the option to reload your gift card without having to go out and get a new one... still i prefer buying a new card to get the fuel perks from giant eagle,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19490,5.0,Our son liked his Gift Card very much.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19491,4.0,"Gift card, what's to review.  Best thing about it, was the speed at which it was delivered.  It was as expected",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19492,3.0,The product is used for problems with incontinence.  It is washable and can be reused multiple times.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19493,5.0,Loved it. Nice way to receive a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19494,5.0,A fun way to receive a gift card in a Santa tin.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19495,5.0,Loved it as something different as far as packaging a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19496,5.0,It arrived in excellent condition and just what I wanted.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19497,5.0,Easy & quick! I use it now for all my purchases.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19498,5.0,Nice decorator box for the gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19499,5.0,These are nice to tuck into stockings,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_195,5.0,Item arrived as described now issues.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1950,5.0,i like that you have the option to reload your gift card without having to go out and get a new one... still i prefer buying a new card to get the fuel perks from giant eagle,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19500,5.0,Gift cards are the best.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19501,5.0,Gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19502,5.0,Easy gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19503,5.0,Gift card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19504,5.0,Great Xmas gift for kids. I'm stocking up before they are out of them as I love the santa package it came in.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19505,5.0,Buying gift cards on Amazon is so much easier than running around to dozens of stores. Gordmans recently opened a store in my area and this was a Christmas gift for someone. I love having all of my Christmas shopping delivered to my front door. :),,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19506,5.0,ok,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19507,5.0,ok,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19508,5.0,kids like it,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19509,5.0,My great-nieces and nephews love to receive at Christmas and their birthdays.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1951,5.0,"Love giving and receiving as gifts! Also like that when I use it, purchased items don’t show on credit card bill! Gives me privacy!! Yay!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19510,5.0,"Accidentally ordered two cards, Grandma will put the second away for my other nieces Birthday",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19511,5.0,I always get a thank you for these and they always fit!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19512,5.0,Saved me money.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19513,5.0,"My niece loves book's, she is thirteen; I thought it would be better if she chose her own.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19514,5.0,perfect gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19515,5.0,It is very easy and convenient to reload a gift card.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19516,5.0,Great gift idea,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19517,5.0,I got this from my boyfriend for Christmas and his birthday,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19518,5.0,I got this from my boyfriend for Christmas for his pets,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19519,5.0,good,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1952,5.0,It reloaded my gift card. How much more could I ask.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19520,5.0,nice,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19521,5.0,"i love Spotify, so glad i could buy it on here, couldnt find any place that sold gift cards!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19522,5.0,"this made a great birthday gift and, I was able to get an e-card from Illinois to Michgan .",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19523,5.0,Love giving gift cards,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19524,5.0,Bought for Christmas gifts for family who love Amazon.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19525,5.0,Big hit! Was a Christmas Gift,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19526,4.0,"For some reason the card doesn't scan at Whole Foods, but when they type in the number it works just fine.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19527,5.0,"What a great deal, a FREE bear with a gift card....Happy Holidays!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19528,5.0,So east to do....,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19529,5.0,fast shipping and will make a great gift.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1953,5.0,Nice way to gift a card,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19530,5.0,easy to use and got a bonus!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19531,5.0,very cute,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19532,5.0,very cute! have recieved and given this tin a few times now,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19533,5.0,i love that they added a magnet to keep the box closed. you must write the amount yourself.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19534,5.0,The perfect gift for the holidays. Let your loved ones decide what THEY want!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19535,5.0,who in there right mind wouldn't love a AMAZON gift card?? the snowflake container is a added bonus that can be used for a trinket box to put the cool stuff you bought on amazon with the gift card!,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19536,4.0,Nicely presented gift cards. Saves me time and energy.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19537,5.0,"The tin was a hit and an easy, creative way for me to give the card without simply sticking it in a box or card!",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19538,5.0,We gave this to our 12-year old niece for her birthday and she was very pleased! And it's super cute too.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19539,5.0,"There are other more desirable designs to choose from, but I love this one because it has the dollar value printed on the front of the card. Most all others you have to find a way to write the $$ on the card and often it wears off as soon as it's handled. To save yourself and the gift recipient from loosing out on the full value of the card, make sure to buy one that has the FACE VALUE printed on it.",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_1954,5.0,"With the Covid and also I cannot drive to give my granddaughter gifts,",,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19540,5.0,Everyone loves an Amazon gift card and the box and bow make it extra special.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19541,5.0,Just what he wanted for Christmas.,,,0,0,0,0,0,0,0,0,0,,pending,,
giftcards_19542,5.0,well made and pleased with purchase,,,0,0,0,0,0,0,0,0,0,,pending,,
