id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes,annotation_status,annotator,annotated_at
giftcards_26988,5.0,Perfect gift,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:08:46Z
giftcards_26989,5.0,Great!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_2699,5.0,A gift for a Sephora lover.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_26990,1.0,"I received a gift card that was obviously returned. The backing is all crumped up and the card is taped on with scotch tape. The balance still has $25 on it which is good, but I would have preferred to have given an undamaged gift card to my friend.",i received a gift card that was obviously returned the backing is all crumped up and the card is taped on with scotch tape the balance still has 25 on it which is good but i would have preferred to have given an undamaged gift card to my friend,other,1,0,0,0,0,0,0,0,0,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:23:15Z
giftcards_26993,5.0,Amazon gift cards are always the perfect gift!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_26994,5.0,"Can't go wrong gifting an Amazon gift card! Ordering was easy, it arrived quickly, and the recipient loved it. Score!",,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_26995,3.0,I believe that you guys could come up with a better way to use two credit cards than to have to buy a gift card to transfer funds.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_26996,5.0,Its a card,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_26998,5.0,Was offered a $10 bonus for reloading $100. Can't beat free money.,was offered a 10 bonus for reloading 100 can t NOT_beat NOT_free NOT_money,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:28:55Z
giftcards_26999,4.0,It’s okay,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_2700,3.0,"It's a gift card, how could Amazon screw THIS up?",,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27001,5.0,"I purchased a few gift cards as Thank You's for my children's school teachers. They loved getting Amazon gift cards for a variety of reasons. One loves the kindle books, another enjoys purchasing craft items. Everyone loves Amazon because of the variety of products they carry. It's a perfect gift!",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27002,1.0,"This will likely be my last review  ever- plan to really go out of my way to avoid buying anything from Amazon in the future. I Ordered this product on the basis of a &#34;guaranteed next day delivery&#34; for a friend's birthday.  I took a screenshot of of webpage showing the guarantee screen. The next day, checking status, Amazon's website tracking indicates a delay of 2 extra days - 3 day delivery instead of next day. I called up Amazon expecting some kind of help on expediting the shipment, or at least giving me the option to switch it over to an electronic gift certificate.  Instead, I spent an hour with different call center folks in India trying to smooth talk me into accepting that there is no option but to wait for deliver, that they could not cancel and re-issue the order. Basically they provides a series of hollow apologies but didn't lift a finger. What a load of BS... I told them that if I cancelled the order and placed a new one , my gift would get there faster than the &#34;best that amazon support could do for me&#34;. At this point, they said they coudn't cancel the order either. I asked to speak to a supervisor and here's where I was extremely disappointed to hear exactly the same thing. When I asked them what the definition of the guarantee was, I got absolute silence... Not only that, but the supervisor seemed to be annoyed at the question itself. They would not lift a finger to help me and didn't offer anything. After pressing the supervisor on the fact that I placed my order with Amazon on the basis of  guarantee and an expectation that a birthday present would arrive on birthday, she finally said the best she could do was give me one month free on my prime subscription. I realized these people were only going to delay me further.  I declined and informed the supervisor that I wanted to cancel the order immediately. She at least helped me with this cancellation....  Immediately afterwards, I  ordered an apple store e-gift certificate in  a few seconds, problem solved. Friend happy. True, it was not in the pretty package I had planned for... but at least it made it on time. From my perspective, Amazon had previously been a great vendor, the A to Z guarantee was honored by them in several occasions, great support. But obviously things there are going downhill. So long Amazon.",,,1,0,0,1,0,0,0,0,0,,reviewed,,2026-02-22T15:12:20Z
giftcards_27003,5.0,Great product,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27007,5.0,Easy to do it,,,0,0,0,0,0,1,0,0,0,,reviewed,,2026-02-21T01:31:55Z
giftcards_27008,5.0,If making any purchases over $100 get this.,if making any purchases over 100 get this,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:40:55Z
giftcards_27009,5.0,Reload was a little flawed but after 30+ minutes on the phone with Amazon all worked fine,reload was a little flawed but after 30 minutes on the phone with amazon all worked fine,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:41:06Z
giftcards_2701,3.0,It's a gift card and it arrived.,,,1,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:23:03Z
giftcards_27010,5.0,Nice deal with the $10 bonus.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27011,5.0,Gift cards in a little tin,gift cards in a little tin,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:30:06Z
giftcards_27015,5.0,"This was a gift, and a well received gift at that. However, its worth noting it is NOT going to be a digital gift card so allow some time for delivery.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27016,5.0,Great gift,great gift,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:24:18Z
giftcards_27017,1.0,"Despite their claim that the card is accepted in 9,000 locations, I can't find one within a reasonable distance from me.  Both phone numbers listed on their website are non-operational.",despite their claim that the card is accepted in 9 000 locations i can t NOT_find NOT_one NOT_within a reasonable distance from me both phone numbers listed on their website are non operational,other,0,0,0,1,0,0,0,1,0,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:14:05Z
giftcards_27018,5.0,"Wow! Super fast shipping, I’m impressed A++",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27019,5.0,Was forced to use this when the regular reload site/tool was unavailable. Did not like as well but it worked.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_2702,5.0,order it every year,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T15:18:18Z
giftcards_27020,5.0,Perfect way to shop in 2020.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27021,5.0,"This gift card and box design looks great for the holidays! I am going to give it to a friend and I am sure he will be delighted. Note the box is more like made of paper/cardboard, rather than other type of materials.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27022,5.0,I found this a convenient way to give a gift!,,,0,0,0,0,0,1,0,0,0,,reviewed,,2026-02-22T04:46:31Z
giftcards_27023,3.0,The cards we ordered arrived quickly. The problem is they arrived unmarked. So if you order more than one denomination good luck figuring out which one is which!,the cards we ordered arrived quickly the problem is they arrived unmarked so if you order more than one denomination good luck figuring out which one is which,other,1,1,0,0,0,0,0,0,0,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:57:45Z
giftcards_27024,5.0,Awesome gift,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27026,5.0,Safe Transaction.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27027,2.0,Took to long to reload to account and wasn’t sure it it worked and still don’t,,,1,1,0,0,0,0,0,0,0,,reviewed,,2026-02-22T04:45:33Z
giftcards_27029,5.0,What’s to say? It works,what s to say it works,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:59:06Z
giftcards_2703,5.0,nce,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-23T02:36:23Z
giftcards_27030,5.0,The gift card was nicely presented in a gift box.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27031,5.0,"This card is very easy to used, also great for movies nights cheep purches and gifts to friends just by transfer from one account to another",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27032,4.0,Excelent.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27033,5.0,Easy to complete.<br />Instant notice of upgrade.,,,0,0,0,0,0,1,0,0,1,,reviewed,,2026-02-21T14:18:24Z
giftcards_27034,5.0,I think the bag was a bigger hit than the gift card.,i think the bag was a bigger hit than the gift card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T04:14:52Z
giftcards_27038,5.0,Gift card reload what can I say,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27039,5.0,Made a great Christmas gift with the box included.,made a great christmas gift with the box included,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T03:27:53Z
giftcards_2704,5.0,cute,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27040,5.0,"Makes it easy for the hard to buy gifts for, comes in a nose box to.Drg",,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27043,5.0,Cute for gift card,cute for gift card,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:37:45Z
giftcards_27044,5.0,Amazon makes it so easy to buy gift cards and they come in so many different ways. I just love them.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27045,5.0,A++,a,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T15:39:32Z
giftcards_27046,5.0,I now the recipient got the gift in a timely fashion.,,,1,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:48:35Z
giftcards_27048,5.0,"Since there isn't any ""money"" (💰) circulating in our economy per Art. 1, Section 10 of the US Constitution, this card worked great to discharge my monthly phone bill.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27049,4.0,I ordered it for my mom.  Quick easy money when she needs it.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_2705,5.0,cute,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27050,5.0,I didn’t kno u could do this until this morning. I love this and that it’s available 2 do and extremely easy 2 do,i didn t kno u could do this until this morning i love this and that it s available 2 do and extremely easy 2 do,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:49:05Z
giftcards_27051,5.0,Grandsons birthday,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27052,5.0,"I have used this for last minute gifts many times, and will continue to do so",i have used this for last minute gifts many times and will continue to do so,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T09:22:14Z
giftcards_27053,5.0,It's a gift card.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27054,5.0,Liked.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27055,5.0,"Nicely packaged, perfect gift",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27056,5.0,better then spending 100$ on ugly sweaters and socks people dont actually want,,,0,0,1,0,0,0,1,0,1,,reviewed,,2026-02-21T14:36:43Z
giftcards_27057,5.0,Liked it so much. Best in terms of gift card.<br />Nice n presentable.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27059,5.0,My idea was to load my reload on a monthly basis just as part of my budget so i would always have funds in my amazon account for items i liked but i kinda slipped the month of NOV.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_2706,5.0,No complaints!,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27060,5.0,Easy to use value for my money. I would recommend it for everyone,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27061,1.0,I JUST TRIED USING & HAS A ZERO BALANCE,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27062,5.0,This was a family gift which arrived on time.  Thanks!!,,,1,0,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27063,5.0,The gift card arrived on time and the receiver was happy.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27065,5.0,"Tired of giving boring and generic gifts? Look no further than the Amazon.com Gift Card in a Holiday Gift Box! This gift card is like having a personal comedian in your pocket, providing you with the ultimate gift-giving solution while keeping the recipient entertained.<br /><br />But what sets this gift card apart from the rest is its festive packaging. With various holiday designs to choose from, you'll be able to add a touch of holiday cheer to your gift, and with its flexibility, the recipient will be able to choose exactly what they want.<br /><br />And the best part? This gift card is easy and convenient, making it the perfect choice for anyone who hates shopping. With its instant delivery, you'll be able to give the gift of Amazon.com in no time, and with its wide range of products, the recipient will be able to choose from millions of items.<br /><br />So if you're looking for a gift that will bring a smile to the recipient's face and make gift-giving a little more fun, look no further than the Amazon.com Gift Card in a Holiday Gift Box. It's the perfect choice for anyone and is sure to be a hit this holiday season.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27066,1.0,"Amazon, did the committee vote unanimously that we needed just a few more challenges in life?<br />The concept, A+!<br /> Execution, wtf.  I’m sure I‘ll get used to it.<br />Thanks! It’s awesome 👍🏼",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T13:44:16Z
giftcards_27067,5.0,Extremely happy with this,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27068,5.0,I buy these every year for me inside sales team.  They're perfect in that they can use them anywhere they want.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T15:26:08Z
giftcards_27069,5.0,On sale- only way to buy these,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_2707,5.0,Gifts for my brother and his wife to their favorite store made them very happy.  Boscovs has a great selection and good sales.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27071,5.0,The gift card and gift box were fantastic so easy to use.,the gift card and gift box were fantastic so easy to use,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T04:27:17Z
giftcards_27072,5.0,"Amazon Reload is awesome! Getting 2% rewards for just prepaying an amount I would be spending on Amazon anyway is way cool! Good job, Amazon!",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:18:38Z
giftcards_27075,5.0,Its a gift card what else is there to say,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27078,5.0,These always come on time and optional cards or gift boxes are good quality,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27079,5.0,Works just fine,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27080,5.0,You get what you pay for,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T15:19:35Z
giftcards_27081,5.0,Easy to use!,easy to use,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:07:50Z
giftcards_27086,5.0,"I wish you had different designs, personalized ones, etc., for the money that amazon makes these should be GREAT, not standard",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27087,5.0,Great quick gift!,,,1,0,0,0,0,0,0,0,0,,reviewed,,2026-02-22T15:02:48Z
giftcards_27088,5.0,"I purchase two graduation  gift cards ,Thi was avery good choice. The graduate  have said they got very good deals with their purchases. I am happy",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27089,5.0,Easy to use,,,0,0,0,0,0,1,0,0,0,,reviewed,,2026-02-20T01:49:11Z
giftcards_27091,5.0,I sent this gift to a caregiver of my mother.  It arrived quickly and brought tears to the receiver. Sometimes it’s those little gestures that a person appreciates the most.,i sent this gift to a caregiver of my mother it arrived quickly and brought tears to the receiver sometimes it s those little gestures that a person appreciates the most,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:11:04Z
giftcards_27092,4.0,A wonderful gift to give.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27095,5.0,Great gift for kids,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27097,5.0,Perfect gift for a soccer star!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27098,5.0,Grandkids loved the them,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_2710,5.0,Cute as a button tin cupcake for my 9 year old grandson's birthday party! He loved that the $50 amount was easy to read on the giftcard and hold up to show his parents! With a SMILE!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:32:57Z
giftcards_27100,5.0,Grandkids thought they were useful and appreciated them!,grandkids thought they were useful and appreciated them,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-23T04:25:42Z
giftcards_27101,5.0,They are cute and much appreciated!,,,0,0,1,0,0,0,0,0,1,,reviewed,,2026-02-21T14:34:11Z
giftcards_27103,5.0,Good,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27105,5.0,Great job.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27107,1.0,Amazon site indicates you can load prepaid gift cards from major card companies like American Express. Doesn't work. Called Service and was told you can't do that. Somebody needs to get there game together.,,,0,1,0,1,0,0,0,0,0,,reviewed,,2026-02-21T14:19:32Z
giftcards_27109,5.0,Great gift idea when you have no idea,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:49:29Z
giftcards_27111,5.0,"Made for a great present, the Bear is wonderful!",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:46:45Z
giftcards_27112,5.0,Good,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27113,5.0,Awesome easy to refill,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27114,5.0,This was a gift to my granddaughter for a beach trip. Easiest way to get money to her quickly.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27116,4.0,"Having never used the reward system, I found it difficult to use. But it worked with help!  Maybe being over 70 was a big part of the problem.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27119,5.0,Very easy to save gift code money.,,,0,1,0,0,0,0,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_2712,5.0,This is a more elegant way to gift an Amazon gift card for Christmas. I really like it and it will be easy to wrap.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27120,5.0,Wanted something more than just the normal envelope.,wanted something more than just the normal envelope,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T15:52:15Z
giftcards_27121,5.0,Panera is the place to go for great eats if you are lucky enough to have one near you.  They also have awesome baked goods.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27123,5.0,Easy and convenient!!,easy and convenient,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T08:23:57Z
giftcards_27124,5.0,It's a gift card,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27125,5.0,Great idea,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27126,5.0,Super cute!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27127,5.0,My niece loved it,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27128,5.0,Cute. The receiver of the gift card really liked the card holder.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27130,5.0,"Thank you Amazon for this I was trying to make a purchase but needed two cards to pay for my items, I saw that you could reload money to a gift card I used it twice adding money to make my purchase. It was loaded within minutes. This is a quick and easy way to add money to gift cards, who doesn't love gift cards you can't go wrong buying them and Amazon makes it easy. I like this gift card system five stars all day.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27131,5.0,Easy to understand and VERY HELPFUL for future purchases!!!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27134,5.0,"I ordered several of varying denominations. It was a bit daunting, as they came together & unmarked. Had to look on the order & match the code numbers.<br />I cannot imagine anyone that could not find something, on Amazon. It’s a gift guaranteed to satisfy.",,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27135,5.0,Can't go wrong with a gift card.<br />It's the gift everyone wants.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27136,5.0,What's not to love about free choice?,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27137,5.0,Like,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27138,5.0,Great product. Easy to use and looked beautiful,,,0,0,1,0,0,1,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_2714,5.0,Simply and easy,,,0,0,0,0,0,1,0,0,1,,reviewed,,2026-02-21T14:43:37Z
giftcards_27140,5.0,Good stocking stuffer.  Very cute packaging and I'm sure the recipient will be delighted.  Came very quickly!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27141,5.0,Gave this as a gift for an avid reader.  Killed 2 birds with one stone!,gave this as a gift for an avid reader killed 2 birds with one stone,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T15:50:36Z
giftcards_27143,1.0,"Don't buy!! Cannot be used online, for mail orders, over the phone OR where merchants need an embossed card. It was NOT activated upon receipt. It was a hassle to return. It was left on my porch when delivered but I had to go to a UPS store to return.",,,0,1,0,0,0,0,0,0,0,,pending,,
giftcards_27144,5.0,Just what my son wanted!,,,0,0,1,0,0,0,0,0,0,,reviewed,,2026-02-22T15:15:56Z
giftcards_27146,4.0,Was a Christmas gift for someone else.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27148,5.0,Great wedding giftv,great wedding giftv,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T16:17:55Z
giftcards_2715,3.0,"It's a gift card and served its purpose, but can't you offer them in at least a small variety of styles for different holidays?  These are usually meant to be gifted, after all.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:19:08Z
giftcards_27150,5.0,Just the perfect present for my sister!! She prefer thia than cash LOL,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27151,5.0,I can say that this for a present has a value of $200 for a girl. Favorite christmas present,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27152,5.0,Used this to get the extra discount!,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27155,5.0,Efficient system to reload your Amazon gift card balance. Reloading is a breeze and it's readily available to use.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27156,4.0,"I dont know what should i say, because this is fast and good.",,,1,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T14:18:17Z
giftcards_27157,4.0,"This gift card in a birthday envelope was a delight for my 15 year old nephew to receive. The festive design energized him, and he was ready and raring to go shopping at Walmart. It didn't take him long to pick several gifts and was excited to show us what he purchased. I like it too.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T03:20:06Z
giftcards_27158,5.0,Easy,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27159,5.0,Great to give.,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_2716,5.0,I used the box as a cake topper for a recent graduate!  It worked great and had a special surprise inside.  I'm glad I ordered 2 and I plan to keep a few on hand for the future.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27160,5.0,Quick and easy gift card reload! 10/10,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27162,5.0,What a cute tin,,,0,0,1,0,0,0,0,0,0,,reviewed,,2026-02-21T01:55:45Z
giftcards_27163,5.0,👍,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-20T02:05:25Z
giftcards_27164,5.0,Looks nice,,,0,0,0,0,0,0,0,0,1,,pending,,
giftcards_27165,5.0,"Works better then bank card to reload instead. Unlike bank card charges can takes days before its dedicated or disappear once charge and then removed and recharge when item is shipped... that can cause over draft charge, with reload the money is taken from account and is added to your credits.",works better then bank card to reload instead unlike bank card charges can takes days before its dedicated or disappear once charge and then removed and recharge when item is shipped that can cause over draft charge with reload the money is taken from account and is added to your credits,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:39:15Z
giftcards_27166,1.0,i dont like that the gift card i redeemed didnt add money to balance,,,0,0,0,0,0,0,0,1,0,,reviewed,,2026-02-22T04:48:42Z
giftcards_27167,5.0,"I had some extra Amazon promotional credit on my account, and needed to get a gift card for a friend. So, instead of buying one at a local retailer (they're $25/50/100 no matter where you buy them...), I ordered from Amazon.<br /><br />I was hoping to receive the gift card within 2-4 days, but it took 6 business days for the gift card to arrive. So, make sure you order at least a week in advance of needing the card! Other than that, this card is exactly the same as what you'd buy at a retail store--it's plastic, and it works.",,,1,0,0,0,0,0,1,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27168,5.0,"Works like a charm, and delivers right away",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T01:26:58Z
giftcards_27170,5.0,"Great food,  as always.",,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T14:01:43Z
giftcards_27171,5.0,Worked like a charm!!,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-22T04:19:41Z
giftcards_27172,5.0,I have reloaded my balance several times with ease. I have never encountered an issue.,,,0,0,0,0,0,0,0,0,1,,reviewed,,2026-02-21T03:20:21Z
giftcards_27173,5.0,Excellent!! Really nice presentation. So convenient!! Allows recipients to choose their own gift. Quick and Easy  to order and I don’t have to wrap or mail anything!,excellent really nice presentation so convenient allows recipients to choose their own gift quick and easy to order and i don t have to wrap or mail anything,other,0,0,0,0,0,0,0,0,1,AUTO_DRAFT_REVIEW_REQUIRED,reviewed,,2026-02-22T07:45:24Z
giftcards_27174,5.0,So convenient!!! Allows the recipient to choose their own gift.,,,0,0,0,0,0,1,0,0,0,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27176,5.0,Cute way to present a gift card.,,,0,0,0,0,0,0,0,0,1,AUTO_RULE_LABELED,reviewed,auto_rule_v1,2026-02-22T02:52:07Z
giftcards_27177,5.0,Perfect,,,0,0,0,0,0,0,0,0,1,,pending,,
